Linie,groupe,Median_10_100_l,Mean_10_100_l,Skewness_10_100_l,Kurtosis_10_100_l,Median_10_100_r,Mean_10_100_r,Skewness_10_100_r,Kurtosis_10_100_r,Median_30_300_l,Mean_30_300_l,Skewness_30_300_l,Kurtosis_30_300_l,Median_30_300_r,Mean_30_300_r,Skewness_30_300_r,Kurtosis_30_300_r,Median_300_1000_l,Mean_300_1000_l,Skewness_300_1000_l,Kurtosis_300_1000_l,Median_300_1000_r,Mean_300_1000_r,Skewness_300_1000_r,Kurtosis_300_1000_r,km_debut,km_fin,rayon,length,max_l,max_r,cause_max_r,cause_max_l,max,reserve_usure_l,reserve_usure_r,reserve_usure_min
Chatel-St-Denis - Montbovon,23,0.036529,0.04163275517346939,0.8722906932869765,-0.027244617927572268,0.019961,0.02222908154761905,0.7945912222904465,0.014265902713463507,0.0407055005,0.04326813612244898,0.6612055612042677,-0.3123673428570548,0.0257965,0.02723761217346939,0.4582294293241912,-0.6336247750153601,0.0257265,0.026098585020408165,0.41513066133826776,-0.0714493271347374,0.0272889995,0.029167316350340138,0.8701187135326592,0.1339706715803315,24096.537,24170.037,209.0,73.5,0.0407055005,0.0272889995,Median_300_1000_r,Median_30_300_l,0.0407055005,0.0392944995,0.0527110005,0.0392944995
Chatel-St-Denis - Montbovon,24,0.028438999,0.031766046340425534,1.1130008413738146,0.8037271058894389,0.01743,0.019214204007509384,1.2436290076974885,1.7599455672848103,0.05877399999999999,0.0589268673416771,0.21040005565592668,-0.8659388704970459,0.045551997999999996,0.048835241529411766,0.2524377845066292,-1.1803594682601135,0.032124,0.035442489362953696,1.3457738891834743,2.007444803741448,0.034492,0.035647675823529415,0.7031181905759146,0.6913878491790486,24170.037,24369.787,0.0,199.75,0.05877399999999999,0.045551997999999996,Median_30_300_r,Median_30_300_l,0.05877399999999999,0.02122600000000001,0.034448002000000005,0.02122600000000001
Chatel-St-Denis - Montbovon,25,0.035169,0.03783972564778761,0.8091333803472832,0.1041501486303793,0.019313,0.021136233631858407,0.971507240852562,0.7638955359958901,0.069702001,0.07070719288495575,0.46523303200308325,-0.2847541778210525,0.055916001,0.05624591151681416,0.1434240567300406,0.008253306155821871,0.032867,0.03518172212566372,0.8239672238527125,0.403853430222612,0.034005,0.03681887789557522,1.1235914497886248,0.7275057345363507,24369.787,24511.037,156.0,141.25,0.069702001,0.055916001,Median_30_300_r,Median_30_300_l,0.069702001,0.010297999000000002,0.024083999000000002,0.010297999000000002
Chatel-St-Denis - Montbovon,26,0.030793,0.0336762613150358,1.149923945956022,1.262526799634796,0.017003499999999998,0.018762676618138425,1.2471506911345347,1.3948674978466835,0.0421034995,0.04442546536515513,0.8921068738240049,0.8671051835228103,0.0325920005,0.03334548798798077,0.6596725500514766,0.627624120743397,0.035675,0.03900499882338902,1.1664611631704989,1.5354825687281206,0.037813,0.038903998784841076,0.7442175404875413,0.6940550360930544,24511.037,24720.537,0.0,209.5,0.0421034995,0.037813,Median_300_1000_r,Median_30_300_l,0.0421034995,0.0378965005,0.042187,0.0378965005
Chatel-St-Denis - Montbovon,27,0.029737999,0.031892169194029846,1.3910211042184708,2.738042493566285,0.018458,0.019658822575456054,1.169915605638503,1.941980985218903,0.044534999,0.04617866499668325,1.1860676700567685,1.9984846113272816,0.033630001,0.03531697675621891,0.8339408459726512,0.9491903219470093,0.033577,0.03445775786069652,0.7518062845593722,0.30483059507927246,0.03236,0.034026326713101164,0.925279654096255,1.1728252550344287,24720.537,24871.287,173.0,150.75,0.044534999,0.033630001,Median_30_300_r,Median_30_300_l,0.044534999,0.035465001,0.046369999,0.035465001
Chatel-St-Denis - Montbovon,28,0.028867,0.03309417553918496,1.103768191633382,0.6997881514011386,0.015181,0.016259931028213166,0.9580527416733841,0.7724604223283205,0.045485,0.047323050169279,0.5948233822272143,-0.10797532318776382,0.033479999999999996,0.03466018176489028,0.5420785653703729,-0.3167487035463483,0.034024,0.03728456429467084,0.899428593575411,0.12365127253302743,0.028687,0.03399513793416928,1.324025687793446,1.1050909692364161,24871.287,24951.037,0.0,79.75,0.045485,0.033479999999999996,Median_30_300_r,Median_30_300_l,0.045485,0.034515000000000004,0.046520000000000006,0.034515000000000004
Chatel-St-Denis - Montbovon,29,0.03659,0.041141453252747255,0.8875843131746621,0.1127577329609104,0.018956,0.021099730755494504,1.0027529643299318,0.6137448845102824,0.0566244995,0.060457236197802196,0.6931277265770429,0.0598726078273808,0.0428379995,0.04355578290934066,0.34494031341784104,-0.2056591624267008,0.0322415,0.03517801368406594,0.8442730952831329,-0.06343254958326439,0.030564,0.03702752198076923,0.798750151801721,-0.5124464225934378,24951.037,25042.037,164.0,91.0,0.0566244995,0.0428379995,Median_30_300_r,Median_30_300_l,0.0566244995,0.0233755005,0.0371620005,0.0233755005
Chatel-St-Denis - Montbovon,30,0.032947000000000004,0.03879174688589211,0.905255836602044,-0.20302899827315768,0.019776,0.021414707470954357,0.7509291467126847,0.11470633588169576,0.0633760005,0.068568226093361,1.438734774105775,3.8668057906903712,0.050268499999999994,0.052541263493775935,2.2070141423261753,10.558255138933362,0.026904,0.03177339417634855,1.8749075154085006,4.045531242601266,0.027613,0.031735726112033194,0.867352461400296,-0.2909659993334732,25042.037,25162.537,173.0,120.5,0.0633760005,0.050268499999999994,Median_30_300_r,Median_30_300_l,0.0633760005,0.0166239995,0.029731500000000008,0.0166239995
Chatel-St-Denis - Montbovon,31,0.036071499,0.039625137138795986,0.8579422225173817,0.033377358804774104,0.019221000000000002,0.020983372904682274,1.0960309839330271,1.3089734103942385,0.067882,0.07081181105351171,0.7907280320336636,0.5211180202591565,0.0535485,0.0547925752458194,0.522113819255003,0.2760200333349321,0.0290709995,0.032041630428093645,1.935328680668994,4.574624653350277,0.026660000000000003,0.02919932943311037,1.3863185703280438,2.1229526541748998,25162.537,25312.037,165.0,149.5,0.067882,0.0535485,Median_30_300_r,Median_30_300_l,0.067882,0.012118000000000004,0.026451500000000003,0.012118000000000004
Chatel-St-Denis - Montbovon,32,0.029286001,0.030287738450549453,1.5602039932632732,4.217056858755398,0.015475,0.01636161758021978,1.5193358543961397,3.636092008145539,0.051866999,0.05318562198681319,0.2785041726944545,-0.6027514373573979,0.039752,0.04070103732307692,0.4528485290604385,-0.2256258653673462,0.03043,0.032704934052747256,1.0863271412900433,0.9431412350177362,0.036498,0.03813504396703296,0.6118746306573422,0.211716588738454,25312.037,25425.787,0.0,113.75,0.051866999,0.039752,Median_30_300_r,Median_30_300_l,0.051866999,0.028133001000000005,0.040248,0.028133001000000005
Chatel-St-Denis - Montbovon,33,0.033155999,0.037045887795121954,1.1920986863373586,0.9478391716362173,0.019213,0.02134354959186992,1.043012678163648,0.6011867470789021,0.058781,0.06187936583902438,0.6364288921677187,-0.22641443605288947,0.046485,0.04723857560162602,0.347792132730298,-0.48177554460635186,0.029648,0.03406696261788618,2.58157450759951,7.709211146669267,0.03752,0.04056210243089431,1.0313251667768883,0.8143752085899552,25425.787,25579.537,130.0,153.75,0.058781,0.046485,Median_30_300_r,Median_30_300_l,0.058781,0.021219000000000002,0.033515,0.021219000000000002
Chatel-St-Denis - Montbovon,34,0.026986,0.03086377832972973,0.9939159478288422,0.28990084296448915,0.018134,0.018996005378378377,0.8941592890334348,0.6997729943096282,0.057187,0.06233871356216216,1.371785954396182,3.3497324863954407,0.046851000000000004,0.04936456216216216,1.3940572356590073,3.036068307976022,0.033118,0.03515383781081081,0.5374592574432475,-0.776998463575854,0.031431001,0.03219204329189189,0.5956521844764431,0.3927336023357513,25579.537,25625.787,0.0,46.25,0.057187,0.046851000000000004,Median_30_300_r,Median_30_300_l,0.057187,0.022813,0.033149,0.022813
Chatel-St-Denis - Montbovon,35,0.032934500000000005,0.03508021877083333,2.081082936898756,5.817576943027767,0.023753000000000003,0.024789895770833334,1.3632627455102468,2.8429962411857135,0.081477,0.07910488542708334,0.18968121527514828,-0.2260743617159804,0.06798799950000001,0.06578521872916666,0.21233164231527277,-0.021620588270820473,0.044838,0.04451613540625,0.41244833102051826,-0.5401257172648837,0.028306000999999997,0.0328330834375,1.20765416281261,-0.04626411173054423,25625.787,25649.787,91.0,24.0,0.081477,0.06798799950000001,Median_30_300_r,Median_30_300_l,0.081477,-0.0014769999999999922,0.012012000499999995,-0.0014769999999999922
Chatel-St-Denis - Montbovon,36,0.034566999,0.03846491031092437,1.4900174057936235,2.835944542752297,0.022872,0.023472260484593836,0.9996107450200016,1.0821602867735143,0.074623,0.0747979719327731,0.4523455260419614,-0.023348745578937624,0.057308,0.05823255739215686,0.6218096869264812,0.6206288770842083,0.035193,0.04095856302240896,1.2817721966613393,0.6684652157918851,0.028480999,0.03379453505322129,1.2780693183601552,0.7714498043677169,25649.787,25739.037,100.0,89.25,0.074623,0.057308,Median_30_300_r,Median_30_300_l,0.074623,0.005377000000000007,0.022692000000000004,0.005377000000000007
Chatel-St-Denis - Montbovon,37,0.03055,0.03398109500431965,1.5093043291474952,2.5511523691413744,0.017265000000000003,0.01799447515550756,1.0812187082549785,1.7215699662610158,0.046235999,0.048253790436285096,0.9903767642834771,1.3532897546588298,0.034600001,0.035498200900647946,0.9261939072384782,1.3538032226752925,0.037431,0.03822598054859611,0.9277798874272178,1.8843716570885514,0.035718,0.04214531532613391,1.306700987060218,1.0021033764294103,25739.037,25854.787,0.0,115.75,0.046235999,0.035718,Median_300_1000_r,Median_30_300_l,0.046235999,0.033764001,0.044282,0.033764001
Chatel-St-Denis - Montbovon,38,0.034337001,0.038106118870270274,0.9197852602021215,0.09640454284351074,0.01858,0.02000148107027027,1.0059555658832446,0.5570250430989954,0.051365,0.05536024856756757,0.8038632660023552,-0.024729144598812702,0.037408,0.0388527838,0.6097208236433097,-0.3042103172834665,0.042163,0.040500562183783784,0.4370273524680642,0.5081719665043054,0.028960001,0.029114037794594594,-0.011322180923826723,-0.7034254511964764,25854.787,25901.037,365.0,46.25,0.051365,0.037408,Median_30_300_r,Median_30_300_l,0.051365,0.028635,0.042592000000000005,0.028635
Chatel-St-Denis - Montbovon,39,0.035709001000000004,0.04010853011434511,1.0478953952296872,0.6067588129867239,0.019743,0.021737997931677015,1.8172223662656868,5.159634479793745,0.076738,0.07580470854926626,-0.08022020499160812,0.06313417443509106,0.063498,0.06045422852201258,-0.7868551921624091,0.26276238770990146,0.043115,0.04561766092008639,1.5654657929632323,3.2044925481047217,0.042138,0.04632331966306695,1.736290723956394,3.682710216402149,25901.037,26033.287,0.0,132.25,0.076738,0.063498,Median_30_300_r,Median_30_300_l,0.076738,0.003262000000000001,0.016502000000000003,0.003262000000000001
Chatel-St-Denis - Montbovon,40,0.030676,0.03298493525070422,1.0927327736708303,1.380777444667011,0.017469,0.01858510142253521,0.9287047326341571,0.8311724490492751,0.066224,0.06609517189859156,0.08919261972650064,-0.1663108241101181,0.055512,0.05275885631830986,-0.06384610413237198,-0.5278817819274466,0.038591,0.04198680563380282,0.5843737547570381,-0.33119540619066745,0.04186,0.047981940847887324,0.5328326410510612,-0.8748220308111647,26033.287,26122.037,525.0,88.75,0.066224,0.055512,Median_30_300_r,Median_30_300_l,0.066224,0.013775999999999997,0.024488000000000003,0.013775999999999997
Chatel-St-Denis - Montbovon,41,0.0236475005,0.02645483654326923,1.5424868098637836,3.668980228672842,0.0144575,0.01567162500480769,1.048228169081253,0.6049507243375993,0.043618501500000004,0.04335347127403846,-0.012198395768140817,-0.8375605770266694,0.0326385,0.03328267303365385,0.14210164401837116,-0.8382720826488028,0.033062,0.03409734131730769,0.4745913524286336,-0.30539034915283025,0.0419615,0.041543221134615387,0.304328821117039,-0.5407581178939527,26122.037,26174.037,0.0,52.0,0.043618501500000004,0.0419615,Median_300_1000_r,Median_30_300_l,0.043618501500000004,0.0363814985,0.0380385,0.0363814985
Chatel-St-Denis - Montbovon,42,0.0316654995,0.033910078657360405,0.9497328268818385,0.8039940335919606,0.0172275,0.01795180202791878,0.7813805158942103,0.4753331696083274,0.047517501,0.049509017725888324,0.59147497648599,-0.08332783642644426,0.0348570005,0.0362395889035533,0.9185930261834176,1.2377451300084807,0.0291604995,0.032875213197969544,1.0798354296166763,0.45540810887807437,0.032136,0.03472457869035533,1.1604418117850237,1.3086591784691963,26174.037,26272.537,212.0,98.5,0.047517501,0.0348570005,Median_30_300_r,Median_30_300_l,0.047517501,0.032482499000000005,0.0451429995,0.032482499000000005
Chatel-St-Denis - Montbovon,43,0.033966,0.03724084374078408,0.9886548411988598,0.6987721609778772,0.019054,0.020995057354593328,1.353353336404824,2.083361742063415,0.059185,0.06184462198478642,0.5328882797579781,-0.2550326412664137,0.042401001,0.048330109430076075,0.5427977337701881,-0.8178316034294868,0.040316,0.04530203921708602,1.358015358748317,2.3455088956270274,0.040999,0.046138974241661794,1.3844794684247315,2.427657071098621,26272.537,27069.037,0.0,796.5,0.059185,0.042401001,Median_30_300_r,Median_30_300_l,0.059185,0.020815,0.037598999,0.020815
Chatel-St-Denis - Montbovon,44,0.033121001,0.03469841721822542,1.1194488643562361,1.7075740629320126,0.021801999,0.022148177450839326,0.6853050076028574,0.6832489022753139,0.051947999,0.053601923196642684,0.7225475355679082,0.3852818862224483,0.039998,0.04125041247242207,1.2424454255007586,4.931758627144897,0.045397,0.051257450841726615,1.2657278082641863,1.159947799330661,0.045512,0.05299053228776978,1.1835998147962814,0.6310118137430112,27069.037,27173.287,287.0,104.25,0.051947999,0.045512,Median_300_1000_r,Median_30_300_l,0.051947999,0.028052001,0.034488000000000005,0.028052001
Chatel-St-Denis - Montbovon,45,0.036772999,0.03978696773344652,0.9086721408222115,0.630554223914825,0.020760999999999998,0.021921521224108658,1.2138742488700454,3.2219520880559296,0.056760000000000005,0.05880885399660442,0.6506546657739865,0.020325214099159883,0.042997,0.04395931196360485,0.7408954002624956,0.8121996425329416,0.056112,0.061947033974533106,0.8617292786128672,0.07011685431624537,0.052256,0.05837749180874317,1.312865281979975,1.5422477620457204,27173.287,27320.537,0.0,147.25,0.056760000000000005,0.052256,Median_300_1000_r,Median_30_300_l,0.056760000000000005,0.023239999999999997,0.027744000000000005,0.023239999999999997
Chatel-St-Denis - Montbovon,46,0.040392000000000004,0.04151212571274686,0.5481844825769833,0.18909560163579542,0.019364,0.02019149912028725,1.5656670897795935,4.9149469909394865,0.054072,0.05666169305924596,0.7957953820743539,0.8243007222766194,0.038452,0.0389213591059246,1.9844010928433449,7.91869717947589,0.056736,0.06076187611669659,1.2098918351261148,2.069491873833428,0.048749,0.05870724596588869,1.7925830223282715,3.27189671962525,27320.537,27459.787,483.0,139.25,0.056736,0.048749,Median_300_1000_r,Median_300_1000_l,0.056736,0.023264,0.031251,0.023264
Chatel-St-Denis - Montbovon,47,0.0410064995,0.04300683943782384,0.8035120404254646,1.1811589398621454,0.022994,0.02395377462176166,0.637752242422878,0.10410880458093308,0.0583495,0.061194313528497406,0.5920162750887228,0.021570018056562557,0.047490000000000004,0.047981279787564765,0.35082404842686465,-0.33696848928514456,0.048026,0.049283888611398964,0.24934232573425152,-0.8595253596046994,0.055335499999999996,0.05677088082642487,0.5820765787926465,-0.1231283122266782,27459.787,27556.287,0.0,96.5,0.0583495,0.055335499999999996,Median_300_1000_r,Median_30_300_l,0.0583495,0.021650500000000003,0.024664500000000006,0.021650500000000003
Chatel-St-Denis - Montbovon,48,0.054412,0.05480700428270042,0.6745018809986189,0.8420793285292003,0.02486,0.02701086916877637,2.4423067304819486,10.237429620907516,0.08615400000000001,0.08577437133333334,0.23987999393564907,-0.4034188316905061,0.066679,0.06465027843881857,0.17170409015507454,-0.44376159633550927,0.043356,0.0444523797299578,0.8753439833763097,1.0051619651978916,0.049225,0.054786316451476795,0.4680636623685592,-1.0396541233684262,27556.287,27615.537,95.0,59.25,0.08615400000000001,0.066679,Median_30_300_r,Median_30_300_l,0.08615400000000001,-0.006154000000000007,0.013321,-0.006154000000000007
Chatel-St-Denis - Montbovon,49,0.044116,0.04620299108912656,0.7215149313780783,0.6788707051529577,0.024434,0.025925884171122994,1.0937364833797343,1.6653415273759515,0.065095,0.06615739573975045,0.2498340081420229,-0.5888068580322483,0.051851001,0.05294218898217468,0.3830006980708296,-0.24764349572884337,0.055888,0.06109638149019608,1.224116980018343,1.475225751392399,0.052067,0.06358259528520499,1.6821017718231845,2.316793633997829,27615.537,27755.787,0.0,140.25,0.065095,0.052067,Median_300_1000_r,Median_30_300_l,0.065095,0.014905000000000002,0.027933,0.014905000000000002
Chatel-St-Denis - Montbovon,50,0.050145,0.051802759436426114,0.7877310305482663,1.0425281921617024,0.033465999999999996,0.03514518553264605,0.7396757672038841,0.8258494443480404,0.10128799999999999,0.10938474235395189,0.46857058443871685,-0.9699003207774668,0.079764,0.0875202163814433,0.4860562179230637,-0.9152566566280553,0.061104,0.0646718591443299,0.5791114305946321,-0.5170858778649547,0.049065,0.06094526111340206,1.8377029728297067,3.1844132212680014,27755.787,27828.537,100.0,72.75,0.10128799999999999,0.079764,Median_30_300_r,Median_30_300_l,0.10128799999999999,-0.021287999999999987,0.0002360000000000001,-0.021287999999999987
Chatel-St-Denis - Montbovon,51,0.039889998999999995,0.043225238954575376,0.846712534254486,0.42631171190009765,0.023941,0.025125454243581303,0.7390257884899755,0.44754431625498636,0.07241700000000001,0.07335253190915075,0.3919957322604218,-0.3538099422276608,0.054793998999999996,0.05621251017774852,0.270954392264632,-0.6787696859115071,0.057273,0.06207048057142857,1.6030972223671955,4.016076127165201,0.05986,0.06481818758591179,1.2406142906680462,2.547842392375248,27828.537,28208.287,0.0,379.75,0.07241700000000001,0.05986,Median_300_1000_r,Median_30_300_l,0.07241700000000001,0.0075829999999999925,0.020140000000000005,0.0075829999999999925
Chatel-St-Denis - Montbovon,52,0.036236,0.03962104081632653,1.2710129482845616,2.138773876587731,0.020117,0.02285550612653061,2.2728973317903325,7.292786786954396,0.059306,0.06598419185714285,1.1749061448192308,1.4187177447789674,0.046901999,0.052312477563265306,2.143516438584309,5.3260965433386325,0.065996,0.07113064081632653,0.9089606622894429,0.6777418017108241,0.054388,0.06758088154285713,1.1095258772157133,0.4238373947036509,28208.287,28269.537,151.0,61.25,0.065996,0.054388,Median_300_1000_r,Median_300_1000_l,0.065996,0.014004000000000003,0.025612000000000003,0.014004000000000003
Chatel-St-Denis - Montbovon,53,0.034739001,0.038158038197452226,1.973953879876278,4.174170483399635,0.023672,0.026995241974522296,1.6966924125433034,3.8022413690507193,0.044086,0.05200570703184713,1.5245923728766617,2.346261737585845,0.038885,0.04400877705095541,1.312592345528792,1.3168697929521729,0.050718,0.05442673249044586,0.7224390479919911,-0.33678670009686895,0.056785,0.05874160511464968,0.2586959662191437,-1.0238442615066303,28269.537,28308.787,0.0,39.25,0.050718,0.056785,Median_300_1000_r,Median_300_1000_l,0.056785,0.029282000000000002,0.023215,0.023215
Chatel-St-Denis - Montbovon,54,0.0452650005,0.04958262371287129,1.0341428447983094,0.6515969520061184,0.0292560005,0.031067722742574258,0.73368741666579,-0.043370769393463515,0.0630589995,0.06725608405940595,0.6923116012009487,-0.25380293198802173,0.047678499,0.04938948019306931,0.6596915680119914,0.3209865966457337,0.034352499999999994,0.038081084163366336,1.4768584231936066,1.8604860688731515,0.037347000000000005,0.04214427722277228,0.8834939120781974,0.35025805781875796,28308.787,28359.287,132.0,50.5,0.0630589995,0.047678499,Median_30_300_r,Median_30_300_l,0.0630589995,0.016941000499999997,0.032321501,0.016941000499999997
Chatel-St-Denis - Montbovon,55,0.037086500999999994,0.03983765946677741,0.8537481933339197,0.35951772762420653,0.0237624995,0.025385352816053513,1.9548989273333695,8.353743723584085,0.0746370005,0.07902001672742474,0.7714087809673227,0.6043767446215069,0.06131299900000001,0.06903301943185841,1.1217882671568078,0.7100164497576356,0.054,0.05545732820854701,0.8906615541169074,1.0409779107097457,0.047965,0.0514252982166998,1.0464463061538147,1.7473856112509702,28359.287,28510.287,0.0,151.0,0.0746370005,0.06131299900000001,Median_30_300_r,Median_30_300_l,0.0746370005,0.005362999500000007,0.018687000999999995,0.005362999500000007
Chatel-St-Denis - Montbovon,56,0.040597,0.04533512504545455,1.1736904611274026,0.8597222274231657,0.021811999999999998,0.02329843750568182,1.4067995240184081,3.2428618455328087,0.0826174995,0.08379301708522727,0.48835264046398147,-0.14743079325484043,0.06347949950000001,0.064713011375,0.8865049615899149,2.0244890483102598,0.0611095,0.07026945443181819,1.9303508798347928,3.6462735995935303,0.046769,0.04846064774431818,1.0114927474323685,1.0621032117978713,28510.287,28554.287,150.0,44.0,0.0826174995,0.06347949950000001,Median_30_300_r,Median_30_300_l,0.0826174995,-0.002617499499999995,0.016520500499999993,-0.002617499499999995
Chatel-St-Denis - Montbovon,57,0.035536,0.037827874513944225,0.8686098925964177,0.983959212754919,0.0189865,0.020857071717131474,1.5233121176322606,3.205748192965239,0.0929845005,0.09457915736653387,0.6839558714004097,0.9280882781111823,0.0792615005,0.082755504,0.4958921106482127,-0.3100440480718034,0.058134500000000006,0.06460916133266933,1.1624437897510602,1.0119367072577914,0.044372999999999996,0.05188978684462151,1.8506565004581788,4.084376369645308,28554.287,28679.787,0.0,125.5,0.0929845005,0.0792615005,Median_30_300_r,Median_30_300_l,0.0929845005,-0.012984500499999996,0.0007384995000000033,-0.012984500499999996
Chatel-St-Denis - Montbovon,58,0.039814,0.044144738714964375,1.1791119214618984,1.608060592936103,0.027879,0.02932719242992874,0.6331118938002374,-0.20235708478132475,0.064197001,0.06884123516627079,0.6700190280789886,-0.035526014514829285,0.052771001,0.05720052039328537,1.1304360750554148,1.2512892280311823,0.060058,0.05968543704750594,0.2994979632996227,0.308590582055952,0.050533499999999995,0.05584945609512195,1.327252722655375,2.035984237690771,28679.787,28785.037,124.0,105.25,0.064197001,0.052771001,Median_30_300_r,Median_30_300_l,0.064197001,0.015802998999999998,0.027228999000000004,0.015802998999999998
Chatel-St-Denis - Montbovon,59,0.036310999999999996,0.04133954891169451,2.1824496641649196,8.973105197519853,0.0218515005,0.023839940894088668,1.95870930877284,6.078075815374893,0.074283,0.07685717585542169,0.5575815970173219,0.4256295528464209,0.054154999999999995,0.06448456630973451,1.9834737390635915,4.37452622798193,0.0452005,0.04648978356467662,0.6730005366110955,0.41129832347178397,0.045263,0.051278353977876105,0.7199189540122599,-0.39742394379712476,28785.037,28890.287,0.0,105.25,0.074283,0.054154999999999995,Median_30_300_r,Median_30_300_l,0.074283,0.005717,0.025845000000000007,0.005717
Chatel-St-Denis - Montbovon,60,0.042513499999999996,0.04461191405729167,1.0489859493625033,2.1381094571522423,0.022282,0.0243073779816273,2.104883337796099,7.034955416000207,0.0737915005,0.08742003991755319,1.2495453510012744,0.8513486830579722,0.050544,0.06719247683076923,1.4803378926791095,1.2654937212679025,0.050577,0.05527824928080229,0.8421758207633074,0.10778757949127149,0.061789,0.0603988766212766,0.2821276400723364,0.47938874166408274,28890.287,28987.537,116.0,97.25,0.0737915005,0.061789,Median_300_1000_r,Median_30_300_l,0.0737915005,0.006208499500000006,0.018211000000000005,0.006208499500000006
Chatel-St-Denis - Montbovon,61,0.036889000000000005,0.04141152994871795,1.2280383244126647,0.9010133990330309,0.024364499999999997,0.026457112103448276,0.9462441194457166,0.21863134020919794,0.052621999,0.060789820572649575,1.3603984165464642,1.0800727690676792,0.038054000000000004,0.050174891873873875,2.3918953224893804,5.997195586955073,0.052007,0.05347077774358974,0.08711809960785236,-1.0019577590289446,0.032501,0.04620780413402062,1.0747927785819689,-0.27316264174769955,28987.537,29016.787,0.0,29.25,0.052621999,0.038054000000000004,Median_30_300_r,Median_30_300_l,0.052621999,0.027378001,0.041946,0.027378001
Chatel-St-Denis - Montbovon,62,0.035171499999999994,0.039271010977941175,1.7337806690946798,4.179532911673528,0.0269795,0.02868441176102941,0.8147038444745157,0.9325765142161968,0.062468,0.06943605873161765,1.244586266956913,1.328703594251837,0.048576,0.05631184190073529,1.7641157961802207,3.2282410523427556,0.051880499999999996,0.052713055125,0.300824343574162,-0.8410548227586916,0.038147,0.04795763973897059,1.4572557452587092,1.104249658426376,29016.787,29084.787,110.0,68.0,0.062468,0.048576,Median_30_300_r,Median_30_300_l,0.062468,0.017532,0.031424,0.017532
Chatel-St-Denis - Montbovon,63,0.032895001,0.03516169933566434,0.8396971377364859,0.5655640285615773,0.017422,0.01949939437323944,1.949256876496438,5.843147244132794,0.057515000999999996,0.060199776188811185,0.8018351290735861,0.2583405924828739,0.0401860005,0.04315692653676471,1.614696050260605,3.935380065084426,0.056088,0.06075383215384616,0.6131868982146012,-0.033636762651820806,0.056086,0.06108892622950819,1.0267348280410076,0.5473403548460793,29084.787,29120.537,0.0,35.75,0.057515000999999996,0.056086,Median_300_1000_r,Median_30_300_l,0.057515000999999996,0.022484999000000006,0.023914000000000005,0.022484999000000006
Chatel-St-Denis - Montbovon,64,0.04481,0.0485458188754717,1.0452662328963513,1.4093669916599536,0.022311499999999998,0.023713609852272725,2.4360134284379082,10.455505383259835,0.058690001000000006,0.06156851701509433,0.7680418268238732,0.5956220948027608,0.036501,0.039187446695652176,2.9521506177391905,13.178966861763747,0.047836,0.05355807548679246,1.928053783849558,4.083690481477895,0.0463765,0.0478101902920354,0.7628661871470676,-0.028301183564242827,29120.537,29186.787,168.0,66.25,0.058690001000000006,0.0463765,Median_300_1000_r,Median_30_300_l,0.058690001000000006,0.021309998999999996,0.0336235,0.021309998999999996
Chatel-St-Denis - Montbovon,65,0.045998,0.051447839919999995,1.1533875511341778,0.8194531095413868,0.027704,0.029405519134615383,3.3990509478527238,16.30033014532645,0.0595195,0.06667313036956522,1.0094354776990573,0.45961777084273514,0.039537,0.039817769230769226,0.3488658628995498,-0.20586226433254318,0.043909000000000004,0.0586035,0.7225410206715738,-0.9303802368833405,0.031725999500000004,0.031992807750000005,-0.26890948710497986,-0.7519568226066564,29186.787,29199.787,0.0,13.0,0.0595195,0.039537,Median_30_300_r,Median_30_300_l,0.0595195,0.0204805,0.040463,0.0204805
Chatel-St-Denis - Montbovon,66,0.05174,0.057118397566265064,1.8837368858552637,5.921145003710853,0.027949,0.030538084289156626,0.7395797915387001,-0.07306435888443286,0.06748499999999999,0.08234918991139241,4.13581108385738,20.646703311179223,0.038860499,0.04653215383333333,1.4975764698968947,2.051411419756551,0.076343,0.07524186956521739,0.449126986329275,-0.6063187959481176,0.026668,0.04869574308571428,1.8799939913810706,2.1044064995526695,29199.787,29221.037,524.0,21.25,0.076343,0.038860499,Median_30_300_r,Median_300_1000_l,0.076343,0.0036570000000000075,0.041139501,0.0036570000000000075
Chatel-St-Denis - Montbovon,68,0.040883,0.04590978051829268,1.0660578336390043,0.9711489673919766,0.025152499499999998,0.029642158506097558,1.595494490228064,3.180368057920978,0.0521499995,0.057532841487804874,1.6040022903629543,4.43920824298851,0.0398094995,0.042604207280487805,1.871829168083081,5.764132052043502,0.053531999999999996,0.06368113413414635,1.2271196664913095,0.6814187112153784,0.072006,0.08034077319018404,1.177192165092316,0.6284204811729497,7869.944,7910.944,562.0,41.0,0.053531999999999996,0.072006,Median_300_1000_r,Median_300_1000_l,0.072006,0.026468000000000005,0.007994000000000001,0.007994000000000001
Chatel-St-Denis - Montbovon,69,0.036194500000000004,0.043131884585798815,1.0290670919676648,0.6102232570037525,0.020851,0.024045610089285713,0.9839617885080009,0.4953953273401934,0.0464185,0.050877745497041424,0.7742636406454739,0.13017592912925746,0.030412998999999996,0.03326275859247649,1.3948338279992767,3.463600630314474,0.0408935,0.04251714792899408,0.9057672521826802,1.0802023359494415,0.050098,0.0546739746967509,1.6394822242492286,3.0870392047617283,7910.944,7995.444,595.0,84.5,0.0464185,0.050098,Median_300_1000_r,Median_30_300_l,0.050098,0.0335815,0.029902000000000005,0.029902000000000005
